,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
21384,1,42093,2220,117961,118300,125872,120344,303717,118424,120346
21385,1,74883,70274,119062,119091,118042,118563,118563,270488,118565
21386,0,75901,25686,118541,118542,118562,126138,134807,124136,126140
21387,0,16639,4747,118212,118580,119362,119363,117913,118667,119365
21388,1,41116,17326,117961,118386,118692,118259,132715,290919,118261
21389,1,42806,9959,118742,118743,117920,118568,127564,19721,118570
21390,0,23921,3990,117961,117962,118409,122645,151214,119221,122647
21391,1,33248,5002,117961,118343,119598,118422,300136,118424,118425
21392,1,23207,12261,118106,118107,117920,117879,117886,19721,117880
21393,1,78849,15904,117961,118052,118053,118636,121809,118638,118639
21394,1,86314,49961,117961,118225,118403,117905,117906,290919,117908
21395,1,25993,17270,117961,118300,125872,118826,236735,118424,118828
21396,1,42085,50460,118290,118291,118631,118826,311635,118424,118828
21397,1,34752,1146,117961,118225,120663,117905,117906,290919,117908
21398,1,32310,3770,117961,118343,118395,118890,125128,118398,118892
21399,1,18072,51757,117961,119256,119257,280788,121024,292795,119082
21400,0,37260,1930,122880,122974,122870,120097,159929,270488,120099
21401,1,6964,2017,117961,118327,121645,117905,117906,290919,117908
21402,0,38124,54618,117961,118052,118821,118321,117906,290919,118322
21403,1,79543,70691,118315,118463,119214,118784,121926,290919,118786
21404,1,278393,1541,117961,118225,123173,118054,120514,117887,118055
21405,1,80220,87,117961,118446,118447,118321,117906,290919,118322
21406,1,43305,13871,117961,118300,118514,118784,240983,290919,118786
21407,1,37124,8697,117961,118446,119064,118784,117906,290919,118786
21408,1,20271,46568,117989,117990,117884,117885,117913,117887,117888
21409,1,20284,48101,117918,117919,117941,118568,131694,19721,118570
21410,1,3853,239,117961,118225,118403,118321,117906,290919,118322
21411,1,45798,7369,117961,118386,118896,118321,117906,290919,118322
21412,1,34518,16971,117961,118300,119993,118321,117906,290919,118322
21413,1,20338,7388,117961,118225,119924,118318,168365,118205,118319
21414,1,25736,5528,118887,118888,118979,118980,118981,118295,118982
21415,1,33248,4551,117961,118343,118833,120344,303717,118424,120346
21416,1,28306,50806,117961,118446,119064,118259,287351,290919,118261
21417,1,81482,5396,117961,118343,120270,120773,118959,118960,120774
21418,1,73815,59386,118315,118316,123656,118321,117906,290919,118322
21419,1,18418,4887,117961,118343,119598,118422,300136,118424,118425
21420,1,972,5002,117961,118343,119598,120344,310997,118424,120346
21421,1,25696,7586,117961,118225,118403,118451,130134,118453,118454
21422,1,6977,51119,117961,118343,122012,117905,117906,290919,117908
21423,1,20732,4620,117961,118300,119181,117905,240983,290919,117908
21424,0,31441,16682,119596,119597,120026,118293,118294,118295,118296
21425,1,6977,7408,117961,117962,118352,118321,117906,290919,118322
21426,1,36429,1723,117961,119256,119257,280788,280788,292795,119082
21427,1,14354,58526,117890,117891,117878,118568,292195,19721,118570
21428,1,34536,4576,117961,118327,118391,118321,117906,290919,118322
21429,1,20897,13577,117961,117962,118673,118674,281445,19793,118676
21430,1,90523,85475,117961,118300,120410,118784,117906,290919,118786
21431,0,23969,537,117926,118124,117884,117885,117913,117887,117888
21432,1,4696,7079,117961,118343,118514,118054,124356,117887,118055
21433,1,20332,34461,117961,118327,120685,122060,160617,290919,122062
21434,1,27124,2610,117961,118327,121979,117905,117906,290919,117908
21435,1,15022,70062,117961,118386,118746,117905,117906,290919,117908
21436,1,31352,55132,118169,118170,118042,118054,119008,117887,118055
21437,1,25865,15824,117961,118225,120323,120591,127477,119095,120593
21438,1,4675,3722,117961,118300,120059,118636,133779,118638,118639
21439,0,17308,814,118887,118888,123719,118321,117906,290919,118322
21440,1,42085,4765,117961,118300,119890,118054,118054,117887,118055
21441,0,15064,1895,117902,117903,118783,118451,122352,118453,118454
21442,1,78855,92371,118315,118463,119214,117905,117906,290919,117908
21443,1,28315,60827,118573,118574,119781,120097,165573,270488,120099
21444,1,74888,174,117961,118413,121639,120690,127922,290919,120692
21445,1,78311,51165,117983,117984,117878,118568,120877,19721,118570
21446,1,80094,59267,117961,117962,120924,307024,127257,118331,118332
21447,1,73056,10061,118269,118270,117878,117879,117879,19721,117880
21448,1,75649,4571,117961,118225,119924,118685,279443,308574,118687
21449,1,75834,214,117961,118343,6104,117905,117906,290919,117908
21450,1,25993,3883,117961,118343,119987,118536,132799,308574,118539
21451,1,41470,50690,118269,118270,117878,118568,118568,19721,118570
21452,0,43604,25444,121518,121519,117895,118568,212837,19721,118570
21453,1,75834,154,117961,118413,121639,118784,118785,290919,118786
21454,1,27287,25,117961,117962,122224,118321,117906,290919,118322
21455,1,41594,84772,130684,185842,121694,118685,191692,308574,118687
21456,1,5344,51773,117961,118446,118684,118321,240983,290919,118322
21457,1,25328,4571,117961,118225,119924,118685,279443,308574,118687
21458,1,31441,4757,117961,118343,118833,126538,126539,143398,126540
21459,1,26356,7344,117961,118225,120663,123045,123046,120518,123047
21460,1,14354,73001,117910,118855,117884,118568,120119,19721,118570
21461,1,72168,7935,117961,118052,120539,118321,118448,290919,118322
21462,1,16271,5649,117961,118446,118684,124305,124306,118762,124307
21463,1,73876,7807,117961,118327,118518,118207,190710,270488,118209
21464,1,38470,51393,118079,118080,117878,117879,117913,19721,117880
21465,1,33642,50690,118269,118270,117878,118568,118568,19721,118570
21466,1,28472,28163,118315,118316,120361,118259,117906,290919,118261
21467,0,23096,74884,126918,126919,118042,118563,176749,270488,118565
21468,1,25238,2582,117961,118343,121710,307024,133833,118331,118332
21469,1,79562,5899,117961,118327,120318,118641,120319,118643,118644
21470,1,34173,2781,117961,118300,118783,118747,130134,118453,118749
21471,1,95363,20818,119062,119063,124211,118321,117906,290919,118322
21472,1,31674,1483,117961,117962,118840,118841,118842,118643,118843
21473,0,1969,2174,118256,118257,118450,121372,268307,119184,121374
21474,1,39330,205,117961,118386,118746,117905,117906,290919,117908
21475,1,13878,58703,117929,117940,117941,117879,281735,19721,117880
21476,1,38470,28527,5110,117954,117895,117885,117955,117887,117888
21477,1,75649,6227,117961,118343,120722,118784,121347,290919,118786
21478,1,37445,6979,117961,117962,119223,127723,305057,118643,127725
21479,1,15720,3526,117961,118225,124130,119093,120324,119095,119096
21480,1,80394,100035,91261,118026,119734,128422,128423,118453,128424
21481,1,25883,59312,118550,118551,118552,118054,132841,117887,118055
21482,0,39264,2519,118169,118170,118623,118047,181879,117887,118049
21483,1,16988,994,117961,118300,120312,120516,123107,120518,120519
21484,1,17183,17223,117961,118225,120535,123067,269406,118398,123068
21485,1,43452,17430,117943,117944,118042,118043,118043,270488,118046
21486,0,79963,19760,117961,117962,118352,117905,240983,290919,117908
21487,1,4675,34608,117961,118327,118320,118321,117906,290919,118322
21488,1,16172,7553,117961,118225,118403,118321,117906,290919,118322
21489,1,33146,15389,117961,118225,122870,124886,128018,118643,124888
21490,1,33054,15902,117961,118052,120398,118834,136989,118424,118836
21491,1,391,21951,118006,118007,117941,117885,117886,117887,117888
21492,1,998,52036,117961,118300,124725,118321,240983,290919,118322
21493,1,6977,3869,117961,118225,120050,118321,117906,290919,118322
21494,1,31823,14889,117961,118300,118437,123045,196284,120518,123047
21495,1,81350,5060,117961,117962,118791,122022,255097,119221,122024
21496,1,4675,7011,117961,118327,120685,117905,117906,290919,117908
21497,1,13878,54986,117935,117936,117878,118568,118568,19721,118570
21498,1,4675,6235,117961,118343,118437,124194,249872,118363,124196
21499,1,90389,16922,117961,117962,118501,118321,118448,290919,118322
21500,1,74892,4698,117961,117962,118352,118321,290919,290919,118322
21501,1,38719,58954,118079,118080,117878,117879,118177,19721,117880
21502,1,72024,8715,117961,118052,119986,118321,240983,290919,118322
21503,1,7543,901,117902,117903,124948,117905,117906,290919,117908
21504,1,302049,15560,118752,118753,117945,280788,130913,292795,119082
21505,0,42093,23262,118595,118596,81476,179731,233390,117887,117973
21506,1,43023,46104,117961,118327,120559,120560,304465,118643,120562
21507,1,25988,16243,117961,118327,118933,120690,136365,290919,120692
21508,1,32270,17549,117961,118446,119064,307024,310608,118331,118332
21509,1,17249,4057,117961,118343,119598,118834,133686,118424,118836
21510,1,23096,5652,117961,118300,28618,118321,240983,290919,118322
21511,1,34429,5524,117961,118343,118514,118321,290919,290919,118322
21512,1,34950,23345,117961,118327,119995,124775,160103,122032,124777
21513,1,31441,4341,117961,118300,118957,124194,130884,118363,124196
21514,1,27287,25264,117961,118327,122109,118636,246819,118638,118639
21515,0,17308,2685,122880,122974,117945,118043,117946,270488,118046
21516,1,21668,2908,117961,118343,118979,120344,129564,118424,120346
21517,1,17308,5030,117961,118343,120126,120497,133686,118424,120499
21518,1,915,3108,117961,118225,124449,120313,230838,118424,120315
21519,1,38,47,119920,119921,119922,117905,129950,290919,117908
21520,1,23096,17835,117961,118225,118403,118451,141500,118453,118454
21521,1,22662,858,117961,118327,118529,118777,279443,308574,118779
21522,1,20284,27515,118953,118954,117884,117879,117886,19721,117880
21523,1,28877,7455,117961,118343,118833,118784,129054,290919,118786
21524,1,32634,16735,117961,118300,118783,118321,117906,290919,118322
21525,1,23820,5409,117961,118343,119993,118321,240983,290919,118322
21526,1,30583,7782,118573,118574,117945,117946,129731,292795,117948
21527,1,18418,225257,120342,120343,119076,118834,311236,118424,118836
21528,1,28149,87703,118315,118316,123656,117905,247533,290919,117908
21529,1,17183,17319,117961,117962,118791,121469,310997,118424,121471
21530,1,32270,48956,117961,118052,120356,118054,118054,117887,118055
21531,0,967,22854,117902,118041,131461,119778,174194,19721,119779
21532,1,75834,51127,117961,118446,120368,118784,117906,290919,118786
21533,0,13878,55627,117980,118076,131868,128093,163160,119184,128095
21534,1,20271,24267,117916,117917,117884,117885,117913,117887,117888
21535,0,41569,27214,117961,118386,125016,307024,155696,118331,118332
21536,1,78565,17209,117961,118052,123144,123067,233714,118398,123068
21537,1,74196,1905,117961,118052,118992,118321,117906,290919,118322
21538,1,77183,44053,117961,117962,117904,119949,123170,290919,119951
21539,1,103511,4023,117961,118446,119064,118321,117906,290919,118322
21540,1,3826,196,117961,118413,121639,118451,130134,118453,118454
21541,1,278393,4904,119170,119171,121747,118834,127405,118424,118836
21542,1,41269,3889,117961,118386,121668,117905,240983,290919,117908
21543,1,26313,17264,117961,118300,118825,118523,163100,118331,118525
21544,1,23921,4713,117961,118052,120398,122067,164160,118424,122069
21545,1,34810,8430,117961,118225,118403,118321,117906,290919,118322
21546,1,3853,56193,117961,118300,120410,118321,117906,290919,118322
21547,1,74463,16687,119134,119135,120054,118702,303995,118704,118705
21548,1,38710,14973,118084,118085,119554,179731,118247,117887,117973
21549,1,75078,50793,117961,118052,120096,117905,117906,290919,117908
21550,1,75078,8026,117961,118386,118746,117905,117906,290919,117908
21551,1,17849,13577,117961,117962,118673,118674,281445,19793,118676
21552,1,40305,17835,117961,118225,118403,128230,302830,4673,128231
21553,1,31369,22507,117961,118300,120059,118636,135814,118638,118639
21554,0,14570,60084,118006,118007,118008,117885,117886,117887,117888
21555,0,41378,4110,119596,119597,118292,118728,282017,118295,118730
21556,1,27416,53213,118095,118096,117920,117879,117897,19721,117880
21557,1,4673,852,117961,117962,122215,121594,302830,4673,121596
21558,1,39695,50459,117882,117883,117884,117879,117886,19721,117880
21559,0,38657,16973,117961,118300,124942,118321,117906,290919,118322
21560,1,75328,3313,118752,119070,118042,118043,151099,270488,118046
21561,1,38972,55643,118256,118257,117945,117946,299126,292795,117948
21562,1,17278,126545,118163,119075,119076,120789,126546,118424,120791
21563,1,23973,4100,118290,118291,124668,118293,118294,118295,118296
21564,1,38751,5413,117961,118327,118391,118685,279443,308574,118687
21565,1,998,7337,117961,118300,124725,124435,167225,118363,124436
21566,1,42093,51124,117961,118300,118631,118834,123413,118424,118836
21567,1,73815,215806,118315,118316,123656,118321,290919,290919,118322
21568,1,43147,2983,117961,118343,118700,118321,117906,290919,118322
21569,1,6977,1398,117961,118300,118437,118321,117906,290919,118322
21570,1,43174,1325,117961,117962,118910,117905,240983,290919,117908
21571,1,41594,13844,117961,118327,119995,118523,310608,118331,118525
21572,1,79620,8126,117961,118327,118320,117905,117906,290919,117908
21573,1,20897,5687,117961,117962,118450,118530,278014,118131,118532
21574,0,80659,51342,117961,118343,118660,118636,269415,118638,118639
21575,1,26808,1065,117961,118327,121589,118641,118842,118643,118644
21576,1,7543,28890,117961,118327,118529,138019,229991,120518,138021
21577,1,22682,2938,117961,118413,122007,118321,117906,290919,118322
21578,1,14570,14561,118095,118096,117941,117879,117897,19721,117880
21579,1,41758,23154,118315,118316,118317,307024,311622,118331,118332
21580,1,4675,810,117961,118300,123719,118321,240983,290919,118322
21581,1,36789,17111,118120,118121,117878,123191,123191,19721,123192
21582,1,27416,118151,118079,118080,117878,117879,120319,19721,117880
21583,0,7678,4192,117890,117891,117878,118568,292195,19721,118570
21584,1,32270,4466,117961,118300,118360,118054,118054,117887,118055
21585,1,25570,1903,117961,118343,118514,118321,117906,290919,118322
21586,1,78919,25289,117961,118386,120361,132692,133764,270488,132694
21587,1,77199,50952,117961,118327,118929,117905,117906,290919,117908
21588,1,25993,4951,117961,118343,120126,120497,310984,118424,120499
21589,0,79299,55132,118169,118170,118042,118563,158413,270488,118565
21590,1,7543,744,117961,118300,118437,117905,117906,290919,117908
21591,1,30612,49598,117961,118327,119995,118784,117906,290919,118786
21592,1,37942,14890,117935,117936,117878,117899,117899,19721,117900
21593,1,43085,124899,117961,118327,120171,118890,182227,118398,118892
21594,1,33111,23225,117961,118300,119984,120647,311441,118398,120649
21595,1,44900,43398,118752,118753,119121,280788,280788,292795,119082
21596,1,14914,17598,117961,118300,118631,119928,219829,118331,119929
21597,1,34958,4589,117961,118327,120383,117905,117906,290919,117908
21598,1,42085,4736,117961,118300,118301,307024,204593,118331,118332
21599,0,14570,1530,117961,118300,117878,118396,269406,118398,118399
21600,1,42031,71387,117961,118386,118522,118784,124874,290919,118786
21601,1,52683,70479,118953,118954,117941,117885,117913,117887,117888
21602,1,41116,27214,117961,118386,118692,118321,117906,290919,118322
21603,1,15369,27147,117961,118343,122299,119949,121350,290919,119951
21604,1,33642,27758,118006,118007,117941,117879,117897,19721,117880
21605,1,80450,101472,117961,118343,119142,118318,311618,118205,118319
21606,1,4675,141330,118658,125100,118856,118784,260285,290919,118786
21607,1,972,4837,117961,118300,120026,118054,119601,117887,118055
21608,1,6977,239,117961,118225,118403,117905,240983,290919,117908
21609,1,4675,19642,117961,118413,118481,118321,117906,290919,118322
21610,1,37942,56606,118079,118080,117878,117879,118177,19721,117880
